цена,комнат,площадь,жилая_площадь,площадь_кухни,этаж,этажность_дома,тип_рынка,отделка,регион,станция_метро,минут_до_метро
249000000.0,5.0,200.0,140.0,20.0,4.0,16,Вторичный рынок,Евроремонт,Москва,Полянка,7.0
86500000.0,5.0,128.0,66.8,25.0,8.0,14,Вторичный рынок,Без отделки,Москва,Минская,1.0
65000000.0,4.0,127.0,81.0,38.0,3.0,17,Вторичный рынок,Дизайнерский ремонт,Москва,Ломоносовский проспект,10.0
12500000.0,4.0,63.2,43.4,5.8,1.0,9,Вторичный рынок,Косметический ремонт,Москва,Выхино,9.0
91000000.0,5.0,200.0,126.1,18.3,4.0,15,Вторичный рынок,Дизайнерский ремонт,Москва,Новаторская,15.0
35000000.0,4.0,85.7,45.5,28.4,11.0,24,Вторичный рынок,Дизайнерский ремонт,Москва,Народное Ополчение,13.0
14500000.0,4.0,103.0,60.1,13.1,1.0,4,Вторичный рынок,Косметический ремонт,Москва,Петровский парк,13.0
51000000.0,4.0,95.4,41.5,23.5,6.0,20,Вторичный рынок,Без отделки,Москва,Фили,9.0
30000000.0,5.0,111.6,67.4,11.0,5.0,16,Вторичный рынок,Евроремонт,Москва,Алма-Атинская,4.0
42700000.0,4.0,123.0,90.0,20.0,9.0,16,Вторичный рынок,Без отделки,Москва,Тульская,28.0
49500000.0,4.0,158.0,91.0,13.0,15.0,18,Вторичный рынок,Евроремонт,Москва,Раменки,8.0
47000000.0,4.0,100.7,60.0,30.0,19.0,24,Вторичный рынок,Дизайнерский ремонт,Москва,Октябрьское поле,21.0
63000000.0,4.0,151.4,66.0,45.0,26.0,29,Вторичный рынок,Без отделки,Москва,Шаболовская,16.0
250500000.0,4.0,139.0,72.4,18.1,19.0,21,Вторичный рынок,Евроремонт,Москва,Улица 1905 года,7.0
114890000.0,5.0,212.0,136.0,19.0,6.0,17,Вторичный рынок,Евроремонт,Москва,Ломоносовский проспект,15.0
230000000.0,6.0,229.3,105.0,25.6,17.0,18,Вторичный рынок,Евроремонт,Москва,Шаболовская,13.0
78500000.0,4.0,110.0,70.0,12.0,11.0,14,Вторичный рынок,Без отделки,Москва,Серпуховская,10.0
35100000.0,4.0,155.0,94.9,13.8,16.0,16,Вторичный рынок,Косметический ремонт,Москва,Давыдково,24.0
34000000.0,5.0,116.0,84.0,8.0,2.0,9,Вторичный рынок,Косметический ремонт,Москва,Шоссе Энтузиастов,16.0
47000000.0,4.0,85.4,55.0,23.0,27.0,27,Вторичный рынок,Дизайнерский ремонт,Москва,Хорошево,23.0
76000000.0,4.0,139.0,80.0,17.0,17.0,24,Вторичный рынок,Без отделки,Москва,Шелепиха,17.0
245500000.0,4.0,136.0,70.9,17.9,19.0,21,Вторичный рынок,Евроремонт,Москва,Улица 1905 года,7.0
59900000.0,4.0,144.0,74.9,18.6,3.0,38,Вторичный рынок,Без отделки,Москва,Ломоносовский проспект,18.0
145000000.0,5.0,217.0,124.0,23.0,20.0,38,Вторичный рынок,Дизайнерский ремонт,Москва,Ломоносовский проспект,18.0
78500000.0,4.0,131.0,70.0,12.0,11.0,14,Вторичный рынок,Без отделки,Москва,Серпуховская,10.0
65000000.0,4.0,151.0,101.0,11.0,18.0,29,Вторичный рынок,Без отделки,Москва,Шаболовская,16.0
26499000.0,4.0,82.0,55.0,6.0,12.0,27,Вторичный рынок,Без отделки,Москва,Аминьевская,31.0
53000000.0,5.0,183.5,80.0,30.0,12.0,14,Вторичный рынок,Евроремонт,Москва,Коломенская,18.0
30000000.0,4.0,111.0,75.0,15.0,12.0,17,Вторичный рынок,Дизайнерский ремонт,Москва,Зюзино,13.0
49700000.0,5.0,153.0,130.0,20.0,9.0,21,Вторичный рынок,Без отделки,Москва,Фили,17.0
64999999.0,5.0,137.0,86.0,15.0,3.0,4,Вторичный рынок,Дизайнерский ремонт,Москва,Сухаревская,7.0
46000000.0,4.0,158.0,61.4,12.0,2.0,20,Вторичный рынок,Евроремонт,Москва,Народное Ополчение,23.0
28500000.0,4.0,80.3,54.2,8.5,5.0,8,Вторичный рынок,Евроремонт,Москва,Автозаводская,9.0
43000000.0,4.0,106.0,63.9,13.1,31.0,42,Вторичный рынок,Без отделки,Москва,Аминьевская,5.0
40990000.0,4.0,123.0,87.0,16.0,5.0,24,Вторичный рынок,Евроремонт,Москва,Народное Ополчение,30.0
57000000.0,4.0,143.0,100.0,8.0,11.0,29,Вторичный рынок,Без отделки,Москва,Шаболовская,16.0
26400000.0,4.0,80.0,40.0,20.0,4.0,12,Вторичный рынок,Дизайнерский ремонт,Москва,Нижегородская,9.0
93000000.0,4.0,128.9,72.8,13.9,10.0,16,Вторичный рынок,Без отделки,Москва,Шаболовская,7.0
69500000.0,4.0,138.2,74.9,11.0,31.0,33,Вторичный рынок,Дизайнерский ремонт,Москва,Щукинская,10.0
89990000.0,4.0,180.0,76.0,10.0,10.0,11,Вторичный рынок,Без отделки,Москва,Курская,9.0
240000000.0,4.0,172.0,71.0,10.0,5.0,9,Вторичный рынок,Без отделки,Москва,Киевская,13.0
34990000.0,4.0,78.2,40.3,9.3,3.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Трубная,7.0
53000000.0,4.0,121.5,71.3,6.0,18.0,29,Вторичный рынок,Без отделки,Москва,Дубровка,22.0
58000000.0,4.0,105.0,64.0,17.0,36.0,41,Вторичный рынок,Евроремонт,Москва,Шелепиха,14.0
93000000.0,4.0,128.9,67.3,17.3,10.0,16,Вторичный рынок,Дизайнерский ремонт,Москва,Шаболовская,7.0
31000000.0,4.0,102.2,64.0,10.0,19.0,22,Вторичный рынок,Косметический ремонт,Москва,Калужская,20.0
12000000.0,4.0,64.0,46.0,5.0,1.0,9,Вторичный рынок,Косметический ремонт,Москва,Алма-Атинская,57.0
97307500.0,5.0,177.0,110.0,25.0,10.0,26,Вторичный рынок,Евроремонт,Москва,Минская,18.0
27900000.0,4.0,85.0,61.9,8.1,4.0,6,Вторичный рынок,Евроремонт,Москва,Шаболовская,10.0
125000000.0,4.0,147.0,85.0,15.0,3.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Баррикадная,12.0
18500000.0,4.0,69.6,50.9,7.0,1.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Варшавская,3.0
59000000.0,4.0,97.0,60.0,20.0,18.0,19,Вторичный рынок,Дизайнерский ремонт,Москва,Динамо,10.0
21600000.0,4.0,100.1,62.0,10.4,2.0,17,Вторичный рынок,Евроремонт,Москва,Бунинская Аллея,9.0
89500000.0,5.0,189.9,134.5,20.0,17.0,18,Вторичный рынок,Дизайнерский ремонт,Москва,Сокол,2.0
63500000.0,4.0,147.0,87.0,20.0,20.0,25,Вторичный рынок,Без отделки,Москва,Аминьевская,11.0
54500000.0,4.0,115.0,70.2,14.3,10.0,19,Вторичный рынок,Без отделки,Москва,Алексеевская,11.0
72500000.0,4.0,115.0,95.0,9.0,3.0,7,Вторичный рынок,Евроремонт,Москва,Лужники,16.0
36200000.0,5.0,104.0,96.0,7.0,5.0,6,Вторичный рынок,Косметический ремонт,Москва,Белорусская,1.0
38300000.0,4.0,121.5,71.0,11.8,24.0,29,Вторичный рынок,Без отделки,Москва,Кунцевская,8.0
23500000.0,4.0,96.0,65.0,11.0,13.0,14,Вторичный рынок,Евроремонт,Москва,Текстильщики,16.0
32900000.0,4.0,119.0,86.0,15.0,5.0,6,Вторичный рынок,Без отделки,Москва,Кожуховская,11.0
119290000.0,5.0,126.0,95.0,30.0,18.0,21,Вторичный рынок,Без отделки,Москва,Выставочная,8.0
59000000.0,4.0,139.0,85.0,18.0,15.0,25,Вторичный рынок,Без отделки,Москва,Аминьевская,13.0
55900000.0,4.0,90.0,47.6,14.1,8.0,44,Вторичный рынок,Без отделки,Москва,Улица 1905 года,12.0
27000000.0,4.0,82.0,57.8,7.4,2.0,9,Вторичный рынок,Без отделки,Москва,Белорусская,8.0
135000000.0,4.0,134.7,70.2,17.8,9.0,24,Вторичный рынок,Дизайнерский ремонт,Москва,Улица 1905 года,7.0
260784100.0,5.0,335.7,171.8,34.4,1.0,8,Вторичный рынок,Дизайнерский ремонт,Москва,Парк культуры,7.0
54900000.0,4.0,102.0,53.7,20.0,8.0,14,Вторичный рынок,Без отделки,Москва,Минская,1.0
34500000.0,4.0,105.6,74.0,10.0,1.0,6,Вторичный рынок,Евроремонт,Москва,Дубровка,12.0
49000000.0,5.0,90.0,50.0,30.0,3.0,18,Вторичный рынок,Без отделки,Москва,Тульская,27.0
62500000.0,4.0,92.0,48.6,14.3,9.0,25,Вторичный рынок,Без отделки,Москва,Давыдково,23.0
77900000.0,4.0,100.0,70.0,10.0,3.0,25,Вторичный рынок,Евроремонт,Москва,Давыдково,23.0
56000000.0,4.0,144.0,70.0,18.0,9.0,11,Вторичный рынок,Без отделки,Москва,Беломорская,20.0
65000000.0,4.0,150.8,66.0,45.0,18.0,29,Вторичный рынок,Без отделки,Москва,Шаболовская,16.0
83000000.0,4.0,147.0,76.0,18.8,15.0,24,Вторичный рынок,Евроремонт,Москва,Минская,26.0
60850000.0,4.0,129.1,72.3,18.2,2.0,28,Вторичный рынок,Без отделки,Москва,Раменки,9.0
71000000.0,5.0,238.9,171.0,26.7,11.0,15,Вторичный рынок,Без отделки,Москва,Кунцевская,10.0
175000000.0,4.0,300.0,120.0,25.0,24.0,25,Вторичный рынок,Без отделки,Москва,Давыдково,23.0
58000000.0,4.0,141.0,85.0,26.0,10.0,15,Вторичный рынок,Дизайнерский ремонт,Москва,Новаторская,17.0
35999999.0,4.0,103.0,69.2,9.8,4.0,10,Вторичный рынок,Косметический ремонт,Москва,Алексеевская,9.0
186900000.0,5.0,217.3,112.0,24.6,10.0,11,Вторичный рынок,Без отделки,Москва,Киевская,15.0
130000000.0,5.0,172.0,71.0,20.9,4.0,5,Вторичный рынок,Евроремонт,Москва,Арбатская,8.0
110000000.0,4.0,111.0,58.3,15.8,5.0,7,Вторичный рынок,Евроремонт,Москва,Смоленская,6.0
123500000.0,4.0,175.0,99.0,16.0,3.0,6,Вторичный рынок,Дизайнерский ремонт,Москва,Пушкинская,7.0
87900000.0,5.0,128.0,80.0,8.0,7.0,14,Вторичный рынок,Без отделки,Москва,Минская,1.0
94900000.0,4.0,133.0,80.0,10.0,4.0,6,Вторичный рынок,Евроремонт,Москва,Арбатская,12.0
135000000.0,4.0,187.1,121.1,19.8,4.0,6,Вторичный рынок,Без отделки,Москва,Тушинская,38.0
90000000.0,4.0,147.0,76.5,18.8,11.0,17,Вторичный рынок,Без отделки,Москва,Минская,34.0
95000000.0,4.0,140.0,70.0,15.0,7.0,24,Вторичный рынок,Дизайнерский ремонт,Москва,Тестовская,15.0
65000000.0,4.0,110.0,70.0,9.0,3.0,7,Вторичный рынок,Дизайнерский ремонт,Москва,Чеховская,2.0
250000000.0,5.0,325.0,166.4,40.0,1.0,21,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,19.0
45000000.0,4.0,130.0,80.0,30.0,4.0,16,Вторичный рынок,Без отделки,Москва,Зорге,13.0
79000000.0,5.0,260.0,133.6,25.0,21.0,22,Вторичный рынок,Без отделки,Москва,Ломоносовский проспект,20.0
137200000.0,5.0,280.0,143.7,29.8,21.0,31,Вторичный рынок,Дизайнерский ремонт,Москва,Воронцовская,15.0
72000000.0,5.0,176.0,93.0,25.0,18.0,34,Вторичный рынок,Дизайнерский ремонт,Москва,Щукинская,13.0
62500000.0,6.0,129.0,98.0,14.0,5.0,5,Вторичный рынок,Без отделки,Москва,Смоленская,11.0
180000000.0,4.0,171.0,88.6,20.8,11.0,13,Вторичный рынок,Дизайнерский ремонт,Москва,Маяковская,5.0
87000000.0,4.0,172.8,89.5,20.9,10.0,31,Вторичный рынок,Дизайнерский ремонт,Москва,Славянский бульвар,19.0
51900000.0,4.0,150.0,106.5,17.7,22.0,23,Вторичный рынок,Дизайнерский ремонт,Москва,Отрадное,16.0
122000000.0,6.0,220.0,163.0,14.0,6.0,9,Вторичный рынок,Дизайнерский ремонт,Москва,Крестьянская застава,10.0
102000000.0,4.0,137.0,100.0,18.0,8.0,12,Вторичный рынок,Без отделки,Москва,Минская,1.0
96000000.0,5.0,347.0,315.0,30.0,17.0,19,Вторичный рынок,Дизайнерский ремонт,Москва,Раменки,3.0
83000000.0,4.0,134.2,72.3,13.0,6.0,14,Вторичный рынок,Евроремонт,Москва,Киевская,13.0
67000000.0,4.0,91.0,59.0,11.0,10.0,40,Вторичный рынок,Без отделки,Москва,ЦСКА,14.0
195000000.0,5.0,220.0,113.4,24.8,30.0,31,Вторичный рынок,Без отделки,Москва,Тропарево,12.0
49000000.0,4.0,110.1,72.8,14.0,10.0,10,Вторичный рынок,Дизайнерский ремонт,Москва,Университет,19.0
85000000.0,4.0,152.0,102.0,15.0,12.0,24,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,26.0
25650000.0,4.0,69.0,51.2,9.7,4.0,6,Вторичный рынок,Косметический ремонт,Москва,Улица 1905 года,10.0
180000000.0,4.0,169.7,87.9,18.0,22.0,31,Вторичный рынок,Дизайнерский ремонт,Москва,Славянский бульвар,20.0
155000000.0,4.0,150.0,70.0,45.0,13.0,17,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,34.0
272402200.0,4.0,171.6,10.0,20.8,2.0,6,Вторичный рынок,Дизайнерский ремонт,Москва,Добрынинская,5.0
53000000.0,4.0,101.9,52.8,21.4,10.0,25,Вторичный рынок,Дизайнерский ремонт,Москва,Аминьевская,10.0
136000000.0,4.0,176.0,136.0,20.0,12.0,17,Вторичный рынок,Дизайнерский ремонт,Москва,Ломоносовский проспект,19.0
277200000.0,7.0,440.0,224.6,43.0,13.0,16,Вторичный рынок,Евроремонт,Москва,Ломоносовский проспект,14.0
250000000.0,6.0,320.0,164.0,25.0,1.0,7,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,25.0
96000000.0,6.0,345.0,280.0,30.0,17.0,19,Вторичный рынок,Евроремонт,Москва,Раменки,3.0
98000000.0,4.0,152.4,62.2,46.0,20.0,23,Вторичный рынок,Евроремонт,Москва,Ботанический сад,13.0
125000000.0,4.0,143.5,69.8,30.0,2.0,8,Вторичный рынок,Дизайнерский ремонт,Москва,Китай-город,14.0
29800000.0,4.0,93.2,65.7,8.6,7.0,16,Вторичный рынок,Косметический ремонт,Москва,Новаторская,6.0
105000000.0,5.0,136.0,73.0,13.0,8.0,12,Вторичный рынок,Без отделки,Москва,Минская,1.0
31500000.0,4.0,100.0,75.6,8.6,3.0,5,Вторичный рынок,Косметический ремонт,Москва,Тульская,11.0
250000000.0,6.0,385.0,172.0,16.0,1.0,25,Вторичный рынок,Без отделки,Москва,Давыдково,23.0
119000000.0,4.0,200.5,140.0,20.0,8.0,8,Вторичный рынок,Дизайнерский ремонт,Москва,Менделеевская,5.0
78500000.0,4.0,103.0,41.0,32.5,11.0,36,Вторичный рынок,Дизайнерский ремонт,Москва,Шелепиха,12.0
43000000.0,4.0,111.7,70.0,30.0,2.0,5,Вторичный рынок,Без отделки,Москва,Академическая,15.0
22900000.0,4.0,82.0,52.0,12.0,24.0,24,Вторичный рынок,Дизайнерский ремонт,Москва,Домодедовская,23.0
24200000.0,4.0,72.0,49.8,10.0,2.0,8,Вторичный рынок,Евроремонт,Москва,Пролетарская,9.0
109000000.0,4.0,200.0,150.0,15.0,1.0,16,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,12.0
27000000.0,4.0,91.1,62.0,10.0,1.0,17,Вторичный рынок,Евроремонт,Москва,Дмитровская,17.0
240680000.0,5.0,206.3,106.4,36.0,3.0,36,Вторичный рынок,Без отделки,Москва,Минская,12.0
129999990.0,6.0,215.0,127.0,25.0,11.0,17,Вторичный рынок,Дизайнерский ремонт,Москва,Ломоносовский проспект,19.0
230000000.0,4.0,194.0,94.0,14.0,10.0,14,Вторичный рынок,Дизайнерский ремонт,Москва,Серпуховская,10.0
155000000.0,5.0,195.0,123.0,13.0,3.0,6,Вторичный рынок,Дизайнерский ремонт,Москва,Чистые пруды,6.0
27500000.0,4.0,97.4,64.7,8.7,3.0,5,Вторичный рынок,Евроремонт,Москва,Окружная,8.0
130000000.0,5.0,188.0,109.0,13.0,2.0,9,Вторичный рынок,Дизайнерский ремонт,Москва,Смоленская,6.0
19800000.0,4.0,74.6,58.4,7.4,4.0,9,Вторичный рынок,Косметический ремонт,Москва,Кленовый бульвар,13.0
57000000.0,4.0,133.7,70.2,30.3,10.0,21,Вторичный рынок,Без отделки,Москва,Мичуринский проспект,10.0
74500000.0,4.0,101.0,57.0,12.0,15.0,22,Вторичный рынок,Без отделки,Москва,Славянский бульвар,23.0
46450000.0,4.0,115.0,60.3,15.4,16.0,29,Вторичный рынок,Без отделки,Москва,Автозаводская,20.0
125444688.0,5.0,235.0,120.9,74.0,24.0,30,Вторичный рынок,Дизайнерский ремонт,Москва,Щукинская,18.0
34990000.0,4.0,82.0,54.0,7.4,3.0,6,Вторичный рынок,Косметический ремонт,Москва,Аэропорт,16.0
28900000.0,4.0,101.0,53.2,15.0,4.0,17,Вторичный рынок,Евроремонт,Москва,Озёрная,8.0
87000000.0,5.0,139.0,75.0,20.0,16.0,25,Вторичный рынок,Без отделки,Москва,Давыдково,23.0
72000000.0,4.0,172.0,120.0,20.0,5.0,20,Вторичный рынок,Дизайнерский ремонт,Москва,Народное Ополчение,22.0
85000000.0,4.0,150.0,100.0,20.0,13.0,53,Вторичный рынок,Без отделки,Москва,Минская,29.0
60000000.0,5.0,112.6,66.0,13.5,3.0,8,Вторичный рынок,Без отделки,Москва,Красные ворота,5.0
125000000.0,4.0,211.0,132.0,21.0,6.0,8,Вторичный рынок,Дизайнерский ремонт,Москва,Павелецкая,6.0
120000000.0,5.0,170.0,97.0,20.0,19.0,25,Вторичный рынок,Без отделки,Москва,Давыдково,23.0
154000000.0,5.0,229.0,115.0,25.0,8.0,9,Вторичный рынок,Дизайнерский ремонт,Москва,Полянка,7.0
41499000.0,4.0,105.7,69.9,8.1,5.0,6,Вторичный рынок,Без отделки,Москва,Студенческая,2.0
19450000.0,4.0,82.8,56.0,7.0,5.0,16,Вторичный рынок,Без отделки,Москва,Прокшино,12.0
45000000.0,4.0,122.5,81.0,18.4,3.0,3,Вторичный рынок,Без отделки,Москва,Арбатская,9.0
17900000.0,4.0,72.0,38.5,12.6,2.0,16,Вторичный рынок,Евроремонт,Москва,Коммунарка,25.0
77829200.0,4.0,73.5,39.3,12.7,4.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Трубная,7.0
135000000.0,5.0,261.7,134.4,28.3,7.0,9,Вторичный рынок,Без отделки,Москва,Давыдково,24.0
199000000.0,5.0,176.0,107.0,20.0,3.0,7,Вторичный рынок,Дизайнерский ремонт,Москва,Арбатская,5.0
95000000.0,4.0,151.0,93.0,17.0,3.0,8,Вторичный рынок,Дизайнерский ремонт,Москва,Маяковская,2.0
291922504.0,5.0,343.0,310.0,35.0,2.0,4,Вторичный рынок,Дизайнерский ремонт,Москва,Терехово,43.0
95000000.0,4.0,155.0,80.5,19.5,44.0,53,Вторичный рынок,Без отделки,Москва,Минская,29.0
19000000.0,4.0,96.0,62.0,11.0,13.0,14,Вторичный рынок,Евроремонт,Москва,Некрасовка,24.0
85000000.0,4.0,184.0,95.2,21.9,22.0,31,Вторичный рынок,Дизайнерский ремонт,Москва,Славянский бульвар,19.0
189749625.0,4.0,165.0,120.0,30.0,9.0,18,Вторичный рынок,Без отделки,Москва,Улица 1905 года,10.0
240000000.0,4.0,235.0,170.0,35.0,5.0,8,Вторичный рынок,Дизайнерский ремонт,Москва,Кропоткинская,11.0
95000000.0,4.0,150.0,100.0,17.0,11.0,53,Вторичный рынок,Без отделки,Москва,Минская,29.0
112000000.0,4.0,157.0,130.0,20.0,44.0,53,Вторичный рынок,Без отделки,Москва,Минская,29.0
61965000.0,4.0,138.0,60.0,30.0,21.0,30,Вторичный рынок,Без отделки,Москва,Шаболовская,17.0
60835000.0,4.0,138.0,60.0,30.0,20.0,30,Вторичный рынок,Без отделки,Москва,Шаболовская,17.0
18000000.0,5.0,120.4,86.6,9.4,10.0,10,Вторичный рынок,Косметический ремонт,Москва,Щербинка,8.0
92800000.0,4.0,136.0,100.0,17.9,5.0,14,Вторичный рынок,Без отделки,Москва,Минская,58.0
100000000.0,4.0,163.0,112.0,20.0,14.0,53,Вторичный рынок,Без отделки,Москва,Минская,29.0
62000000.0,5.0,136.0,69.0,20.0,2.0,14,Вторичный рынок,Без отделки,Москва,Минская,57.0
165422750.0,7.0,235.0,120.9,26.1,5.0,7,Вторичный рынок,Евроремонт,Москва,Маяковская,10.0
93000000.0,5.0,214.9,97.0,24.4,7.0,15,Вторичный рынок,Евроремонт,Москва,Баррикадная,9.0
243216250.0,4.0,152.6,106.0,27.0,3.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Кропоткинская,4.0
135000000.0,4.0,160.0,100.0,25.0,4.0,8,Вторичный рынок,Дизайнерский ремонт,Москва,Цветной бульвар,5.0
155000000.0,4.0,130.0,100.0,16.0,14.0,20,Вторичный рынок,Дизайнерский ремонт,Москва,Выставочная,10.0
16500000.0,4.0,65.0,35.0,6.0,1.0,9,Вторичный рынок,Дизайнерский ремонт,Москва,Речной вокзал,22.0
105000000.0,5.0,291.0,149.2,30.0,20.0,22,Вторичный рынок,Дизайнерский ремонт,Москва,Ломоносовский проспект,20.0
83000000.0,5.0,169.0,87.6,20.0,6.0,10,Вторичный рынок,Дизайнерский ремонт,Москва,Улица 1905 года,11.0
79000000.0,4.0,172.0,86.0,19.0,8.0,31,Вторичный рынок,Дизайнерский ремонт,Москва,Воронцовская,15.0
62000000.0,4.0,150.8,102.0,20.0,18.0,29,Вторичный рынок,Без отделки,Москва,Шаболовская,16.0
72000000.0,5.0,152.0,62.0,35.0,14.0,15,Вторичный рынок,Евроремонт,Москва,Беломорская,21.0
57000000.0,4.0,137.7,71.7,20.0,4.0,27,Вторичный рынок,Дизайнерский ремонт,Москва,Мнёвники,25.0
57500000.0,4.0,119.0,74.0,22.0,11.0,16,Вторичный рынок,Евроремонт,Москва,Зорге,13.0
79000000.0,4.0,85.0,45.1,8.0,3.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Новокузнецкая,8.0
59000000.0,4.0,110.1,70.0,30.0,41.0,46,Вторичный рынок,Без отделки,Москва,Серпуховская,18.0
20100000.0,4.0,100.0,71.0,8.5,4.0,5,Вторичный рынок,Без отделки,Москва,Рязанский проспект,6.0
85000000.0,4.0,186.0,96.2,22.0,35.0,42,Вторичный рынок,Без отделки,Москва,Ломоносовский проспект,17.0
51000000.0,4.0,98.0,60.0,10.0,4.0,14,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,60.0
33999999.0,4.0,94.0,49.7,20.0,5.0,23,Вторичный рынок,Дизайнерский ремонт,Москва,Стахановская,6.0
145000000.0,5.0,196.0,116.0,25.0,11.0,21,Вторичный рынок,Дизайнерский ремонт,Москва,Раменки,15.0
78000000.0,5.0,163.5,65.1,37.5,16.0,18,Вторичный рынок,Дизайнерский ремонт,Москва,Университет,20.0
40200000.0,4.0,103.0,68.0,6.0,2.0,25,Вторичный рынок,Без отделки,Москва,Аминьевская,13.0
75600000.0,5.0,180.0,118.0,10.0,16.0,18,Вторичный рынок,Без отделки,Москва,Алексеевская,13.0
69000000.0,4.0,101.0,65.3,10.7,5.0,14,Вторичный рынок,Без отделки,Москва,Полянка,4.0
76000000.0,4.0,199.8,63.0,70.0,5.0,31,Вторичный рынок,Дизайнерский ремонт,Москва,Воронцовская,15.0
75000000.0,4.0,145.0,90.0,16.8,19.0,22,Вторичный рынок,Евроремонт,Москва,Ломоносовский проспект,20.0
17900000.0,4.0,78.1,57.4,6.7,5.0,12,Вторичный рынок,Косметический ремонт,Москва,Планерная,24.0
130000000.0,4.0,225.5,136.1,22.0,9.0,21,Вторичный рынок,Без отделки,Москва,Белорусская,13.0
250000000.0,5.0,250.0,168.0,18.0,3.0,4,Вторичный рынок,Дизайнерский ремонт,Москва,Парк культуры,8.0
291859500.0,7.0,343.0,170.0,30.0,2.0,4,Вторичный рынок,Дизайнерский ремонт,Москва,Терехово,44.0
34999000.0,5.0,124.7,85.6,19.5,5.0,17,Вторичный рынок,Косметический ремонт,Москва,Хорошево,15.0
26000000.0,4.0,95.2,64.9,10.9,5.0,14,Вторичный рынок,Евроремонт,Москва,Рязанский проспект,13.0
221000000.0,4.0,170.1,83.0,43.0,6.0,12,Вторичный рынок,Без отделки,Москва,Ломоносовский проспект,24.0
79000000.0,4.0,145.8,75.8,18.7,36.0,42,Вторичный рынок,Евроремонт,Москва,Ломоносовский проспект,17.0
200000000.0,6.0,385.0,123.0,22.0,1.0,25,Вторичный рынок,Без отделки,Москва,Давыдково,23.0
59500000.0,4.0,102.0,58.0,12.0,9.0,25,Вторичный рынок,Без отделки,Москва,Давыдково,23.0
145000000.0,4.0,170.0,125.0,18.0,2.0,6,Вторичный рынок,Дизайнерский ремонт,Москва,Парк культуры,5.0
74500000.0,4.0,115.0,87.0,15.0,3.0,21,Вторичный рынок,Дизайнерский ремонт,Москва,Раменки,15.0
19600000.0,4.0,84.5,55.0,8.4,5.0,12,Вторичный рынок,Косметический ремонт,Москва,Люблино,15.0
225544000.0,6.0,240.0,135.0,26.5,1.0,3,Вторичный рынок,Дизайнерский ремонт,Москва,Мнёвники,20.0
200000000.0,6.0,385.0,200.0,40.0,1.0,26,Вторичный рынок,Дизайнерский ремонт,Москва,Славянский бульвар,24.0
115000000.0,5.0,212.0,62.0,24.2,27.0,31,Вторичный рынок,Евроремонт,Москва,Славянский бульвар,19.0
47900000.0,4.0,126.0,74.0,12.0,6.0,34,Вторичный рынок,Дизайнерский ремонт,Москва,Гражданская,11.0
60000000.0,4.0,172.0,89.1,20.9,19.0,42,Вторичный рынок,Дизайнерский ремонт,Москва,Ломоносовский проспект,17.0
289120000.0,4.0,221.0,121.0,10.0,3.0,36,Вторичный рынок,Без отделки,Москва,Минская,12.0
246621277.0,4.0,169.0,101.0,19.0,8.0,11,Вторичный рынок,Без отделки,Москва,Курская,11.0
230000000.0,4.0,137.2,71.5,11.7,3.0,7,Вторичный рынок,Дизайнерский ремонт,Москва,Арбатская,10.0
77500000.0,4.0,103.0,60.0,29.0,4.0,20,Вторичный рынок,Без отделки,Москва,Выставочная,10.0
37000000.0,4.0,107.0,70.0,26.0,3.0,56,Вторичный рынок,Евроремонт,Москва,Минская,35.0
250000000.0,9.0,282.0,144.0,20.0,2.0,6,Вторичный рынок,Евроремонт,Москва,Кропоткинская,6.0
175000000.0,4.0,190.5,98.4,10.0,2.0,12,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,14.0
95000000.0,4.0,157.0,81.5,19.6,44.0,53,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,29.0
118160000.0,4.0,155.2,140.0,14.7,5.0,12,Вторичный рынок,Без отделки,Москва,Мичуринский проспект,12.0
186000000.0,4.0,184.6,142.0,20.0,2.0,8,Вторичный рынок,Дизайнерский ремонт,Москва,Кропоткинская,11.0
42997000.0,4.0,105.2,76.7,21.9,27.0,28,Вторичный рынок,Без отделки,Москва,Авиамоторная,17.0
75000000.0,5.0,140.0,72.9,18.2,11.0,17,Вторичный рынок,Дизайнерский ремонт,Москва,Ломоносовский проспект,10.0
78000000.0,4.0,193.0,100.0,18.0,15.0,31,Вторичный рынок,Дизайнерский ремонт,Москва,Воронцовская,15.0
40000000.0,4.0,155.4,110.0,25.0,3.0,22,Вторичный рынок,Евроремонт,Москва,Ломоносовский проспект,20.0
159000000.0,5.0,175.5,122.2,21.2,18.0,53,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,29.0
